#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         513     1.39257     1.39294  9.1218e-06
         514     1.39257     1.39294 9.13221e-06
         515     1.39257     1.39294 9.14239e-06
         516     1.39257     1.39294 9.15235e-06
         517     1.39257     1.39294 9.16245e-06
         518     1.39256     1.39294 9.17305e-06
         519     1.39256     1.39294 9.18342e-06
         520     1.39256     1.39294 9.19358e-06
         521     1.39256     1.39294 9.20352e-06
         522     1.39256     1.39293  9.2136e-06
         523     1.39256     1.39293 9.22416e-06
         524     1.39256     1.39293 9.23451e-06
         525     1.39255     1.39293 9.24499e-06
         526     1.39255     1.39293  9.2556e-06
         527     1.39255     1.39293   9.266e-06
         528     1.39255     1.39293 9.27618e-06
         529     1.39255     1.39293 9.28614e-06
         530     1.39255     1.39293  9.2959e-06
         531     1.39255     1.39293 9.30579e-06
         532     1.39255     1.39293 9.31547e-06
         533     1.39255     1.39293 9.32462e-06
         534     1.39255     1.39293 9.33357e-06
         535     1.39255     1.39293 9.34232e-06
         536     1.39255     1.39292 9.35089e-06
         537     1.39255     1.39292 9.35992e-06
         538     1.39254     1.39292 9.36976e-06
         539     1.39254     1.39292  9.3794e-06
         540     1.39254     1.39292 9.38883e-06
         541     1.39254     1.39292 9.39807e-06
         542     1.39254     1.39292 9.40712e-06
         543     1.39254     1.39292 9.41597e-06
         544     1.39254     1.39292 9.42464e-06
         545     1.39254     1.39292 9.43312e-06
         546     1.39254     1.39292 9.44142e-06
         547     1.39254     1.39292 9.44954e-06
         548     1.39254     1.39292 9.45779e-06
         549     1.39254     1.39292 9.46587e-06
         550     1.39254     1.39291 9.47377e-06
         551     1.39254     1.39291  9.4815e-06
         552     1.39254     1.39291 9.48906e-06
         553     1.39253     1.39291 9.49676e-06
         554     1.39254     1.39291 9.50398e-06
         555     1.39254     1.39291 9.51104e-06
         556     1.39253     1.39291 9.51824e-06
         557     1.39253     1.39291 9.52558e-06
         558     1.39253     1.39291 9.53276e-06
         559     1.39253     1.39291 9.53978e-06
         560     1.39253     1.39291 9.54694e-06
         561     1.39253     1.39291 9.55394e-06
         562     1.39253     1.39291 9.56107e-06
         563     1.39253     1.39291 9.56776e-06
         564     1.39253     1.39291 9.57429e-06
         565     1.39253      1.3929 9.58066e-06
         566     1.39253      1.3929 9.58689e-06
         567     1.39252      1.3929 9.59326e-06
         568     1.39252      1.3929 9.60007e-06
         569     1.39252      1.3929 9.60672e-06
         570     1.39252      1.3929 9.61322e-06
         571     1.39252      1.3929 9.61957e-06
         572     1.39251      1.3929 9.62636e-06
         573     1.39251      1.3929 9.63299e-06
         574     1.39251      1.3929 9.64005e-06
         575     1.39251      1.3929 9.64695e-06
         576     1.39251      1.3929  9.6537e-06
         577      1.3925      1.3929 9.66088e-06
         578      1.3925      1.3929 9.66791e-06
         579      1.3925     1.39289 9.67478e-06
         580      1.3925     1.39289  9.6815e-06
         581      1.3925     1.39289 9.68836e-06
         582      1.3925     1.39289 9.69507e-06
         583      1.3925     1.39289 9.70191e-06
         584      1.3925     1.39289 9.70889e-06
         585      1.3925     1.39289 9.71572e-06
         586     1.39249     1.39289 9.72268e-06
         587     1.39249     1.39289  9.7295e-06
         588     1.39249     1.39289 9.73616e-06
         589     1.39249     1.39289 9.74297e-06
         590     1.39249     1.39289 9.74962e-06
         591     1.39249     1.39289 9.75613e-06
         592     1.39249     1.39289 9.76278e-06
         593     1.39249     1.39289 9.76901e-06
         594     1.39249     1.39288  9.7751e-06
         595     1.39249     1.39288 9.78106e-06
         596     1.39249     1.39288 9.78688e-06
         597     1.39249     1.39288 9.79231e-06
         598      1.3925     1.39288 9.79734e-06
         599      1.3925     1.39288 9.80226e-06
         600      1.3925     1.39288 9.80705e-06
         601     1.39249     1.39288 9.81198e-06
         602     1.39249     1.39288 9.81679e-06
         603     1.39249     1.39288 9.82148e-06
         604     1.39249     1.39288 9.82605e-06
         605     1.39249     1.39288  9.8305e-06
         606     1.39249     1.39288  9.8351e-06
         607     1.39249     1.39288 9.83958e-06
         608     1.39249     1.39288 9.84394e-06
         609     1.39249     1.39288 9.84844e-06
         610     1.39249     1.39287 9.85258e-06
         611     1.39249     1.39287 9.85661e-06
         612     1.39249     1.39287 9.86053e-06
         613     1.39249     1.39287 9.86435e-06
         614     1.39249     1.39287 9.86805e-06
         615     1.39249     1.39287  9.8719e-06
         616     1.39249     1.39287 9.87564e-06
         617     1.39249     1.39287 9.87928e-06
         618     1.39248     1.39287  9.8833e-06
         619     1.39248     1.39287 9.88746e-06
         620     1.39248     1.39287 9.89175e-06
         621     1.39247     1.39287 9.89618e-06
         622     1.39247     1.39287  9.9005e-06
         623     1.39247     1.39287 9.90471e-06
         624     1.39247     1.39287 9.90905e-06
         625     1.39247     1.39287 9.91329e-06
